Resume ID,Candidate Name,Job ID,Job Title,Semantic Score,Skill Overlap,Final Score,Final %
566,566,1073,Django Developer,0.7715,0.1488,0.6158,61.58
566,566,206,Django Developer,0.7699,0.1464,0.614,61.4
566,566,2211,Django Developer,0.7664,0.1206,0.605,60.5
567,567,2095,Machine Learning,0.7571,0.0647,0.584,58.4
567,567,660,Machine Learning,0.7404,0.0789,0.5751,57.51
567,567,1622,Backend Developer,0.7295,0.0712,0.5649,56.49
567,567,1811,JavaScript Developer,0.7154,0.0667,0.5532,55.32
567,567,1569,JavaScript Developer,0.7121,0.0657,0.5505,55.05
568,568,983,Django Developer,0.7689,0.1117,0.6046,60.46
568,568,1646,Django Developer,0.7433,0.1016,0.5829,58.29
568,568,667,Django Developer,0.7419,0.0925,0.5796,57.96
568,568,2253,Django Developer,0.7341,0.0935,0.5739,57.39
568,568,783,Django Developer,0.7357,0.0787,0.5715,57.15
569,569,1367,Backend Developer,0.8408,0.1199,0.6606,66.06
569,569,1505,Java Developer,0.8359,0.1078,0.6539,65.39
569,569,2165,iOS Developer,0.8341,0.1051,0.6519,65.19
569,569,91,Backend Developer,0.8339,0.1016,0.6508,65.08
569,569,1455,Java Developer,0.8437,0.0132,0.6361,63.61
570,570,863,Machine Learning,0.7599,0.0667,0.5866,58.66
570,570,1519,Django Developer,0.7278,0.0968,0.57,57.0
570,570,494,Machine Learning,0.7307,0.0816,0.5684,56.84
570,570,1555,Django Developer,0.7354,0.0455,0.5629,56.29
570,570,1680,Machine Learning,0.7192,0.051,0.5522,55.22
571,571,466,Backend Developer,0.8035,0.0659,0.6191,61.91
571,571,523,Machine Learning,0.7925,0.0781,0.6139,61.39
571,571,1021,Django Developer,0.7674,0.0536,0.5889,58.89
571,571,2034,PHP Developer,0.7599,0.0723,0.588,58.8
571,571,2031,Django Developer,0.7667,0.04,0.585,58.5
572,572,1823,Django Developer,0.7968,0.1351,0.6314,63.14
572,572,1426,Django Developer,0.7852,0.1429,0.6246,62.46
572,572,1073,Django Developer,0.7715,0.1488,0.6158,61.58
572,572,206,Django Developer,0.7699,0.1464,0.614,61.4
572,572,2211,Django Developer,0.7664,0.1206,0.605,60.5
573,573,2095,Machine Learning,0.7571,0.0647,0.584,58.4
573,573,660,Machine Learning,0.7404,0.0789,0.5751,57.51
573,573,1622,Backend Developer,0.7295,0.0712,0.5649,56.49
573,573,1811,JavaScript Developer,0.7154,0.0667,0.5532,55.32
573,573,1569,JavaScript Developer,0.7121,0.0657,0.5505,55.05
574,574,983,Django Developer,0.7689,0.1117,0.6046,60.46
574,574,1646,Django Developer,0.7433,0.1016,0.5829,58.29
574,574,667,Django Developer,0.7419,0.0925,0.5796,57.96
574,574,2253,Django Developer,0.7341,0.0935,0.5739,57.39
574,574,783,Django Developer,0.7357,0.0787,0.5715,57.15
575,575,1367,Backend Developer,0.8408,0.1199,0.6606,66.06
575,575,1505,Java Developer,0.8359,0.1078,0.6539,65.39
575,575,2165,iOS Developer,0.8341,0.1051,0.6519,65.19
575,575,91,Backend Developer,0.8339,0.1016,0.6508,65.08
575,575,1455,Java Developer,0.8437,0.0132,0.6361,63.61
576,576,863,Machine Learning,0.7599,0.0667,0.5866,58.66
576,576,1519,Django Developer,0.7278,0.0968,0.57,57.0
576,576,494,Machine Learning,0.7307,0.0816,0.5684,56.84
576,576,1555,Django Developer,0.7354,0.0455,0.5629,56.29
576,576,1680,Machine Learning,0.7192,0.051,0.5522,55.22
577,577,466,Backend Developer,0.8035,0.0659,0.6191,61.91
577,577,523,Machine Learning,0.7925,0.0781,0.6139,61.39
577,577,1021,Django Developer,0.7674,0.0536,0.5889,58.89
577,577,2034,PHP Developer,0.7599,0.0723,0.588,58.8
577,577,2031,Django Developer,0.7667,0.04,0.585,58.5
578,578,1823,Django Developer,0.7968,0.1351,0.6314,63.14
578,578,1426,Django Developer,0.7852,0.1429,0.6246,62.46
578,578,1073,Django Developer,0.7715,0.1488,0.6158,61.58
578,578,206,Django Developer,0.7699,0.1464,0.614,61.4
578,578,2211,Django Developer,0.7664,0.1206,0.605,60.5
579,579,2095,Machine Learning,0.7571,0.0647,0.584,58.4
579,579,660,Machine Learning,0.7404,0.0789,0.5751,57.51
579,579,1622,Backend Developer,0.7295,0.0712,0.5649,56.49
579,579,1811,JavaScript Developer,0.7154,0.0667,0.5532,55.32
579,579,1569,JavaScript Developer,0.7121,0.0657,0.5505,55.05
580,580,983,Django Developer,0.7689,0.1117,0.6046,60.46
580,580,1646,Django Developer,0.7433,0.1016,0.5829,58.29
580,580,667,Django Developer,0.7419,0.0925,0.5796,57.96
580,580,2253,Django Developer,0.7341,0.0935,0.5739,57.39
580,580,783,Django Developer,0.7357,0.0787,0.5715,57.15
581,581,1367,Backend Developer,0.8408,0.1199,0.6606,66.06
581,581,1505,Java Developer,0.8359,0.1078,0.6539,65.39
581,581,2165,iOS Developer,0.8341,0.1051,0.6519,65.19
581,581,91,Backend Developer,0.8339,0.1016,0.6508,65.08
581,581,1455,Java Developer,0.8437,0.0132,0.6361,63.61
582,582,863,Machine Learning,0.7599,0.0667,0.5866,58.66
582,582,1519,Django Developer,0.7278,0.0968,0.57,57.0
582,582,494,Machine Learning,0.7307,0.0816,0.5684,56.84
582,582,1555,Django Developer,0.7354,0.0455,0.5629,56.29
582,582,1680,Machine Learning,0.7192,0.051,0.5522,55.22
583,583,466,Backend Developer,0.8035,0.0659,0.6191,61.91
583,583,523,Machine Learning,0.7925,0.0781,0.6139,61.39
583,583,1021,Django Developer,0.7674,0.0536,0.5889,58.89
583,583,2034,PHP Developer,0.7599,0.0723,0.588,58.8
583,583,2031,Django Developer,0.7667,0.04,0.585,58.5
584,584,1823,Django Developer,0.7968,0.1351,0.6314,63.14
584,584,1426,Django Developer,0.7852,0.1429,0.6246,62.46
584,584,1073,Django Developer,0.7715,0.1488,0.6158,61.58
584,584,206,Django Developer,0.7699,0.1464,0.614,61.4
584,584,2211,Django Developer,0.7664,0.1206,0.605,60.5
585,585,2095,Machine Learning,0.7571,0.0647,0.584,58.4
585,585,660,Machine Learning,0.7404,0.0789,0.5751,57.51
585,585,1622,Backend Developer,0.7295,0.0712,0.5649,56.49
585,585,1811,JavaScript Developer,0.7154,0.0667,0.5532,55.32
585,585,1569,JavaScript Developer,0.7121,0.0657,0.5505,55.05
586,586,983,Django Developer,0.7689,0.1117,0.6046,60.46
586,586,1646,Django Developer,0.7433,0.1016,0.5829,58.29
586,586,667,Django Developer,0.7419,0.0925,0.5796,57.96
586,586,2253,Django Developer,0.7341,0.0935,0.5739,57.39
586,586,783,Django Developer,0.7357,0.0787,0.5715,57.15
587,587,1367,Backend Developer,0.8408,0.1199,0.6606,66.06
587,587,1505,Java Developer,0.8359,0.1078,0.6539,65.39
587,587,2165,iOS Developer,0.8341,0.1051,0.6519,65.19
587,587,91,Backend Developer,0.8339,0.1016,0.6508,65.08
587,587,1455,Java Developer,0.8437,0.0132,0.6361,63.61
588,588,863,Machine Learning,0.7599,0.0667,0.5866,58.66
588,588,1519,Django Developer,0.7278,0.0968,0.57,57.0
588,588,494,Machine Learning,0.7307,0.0816,0.5684,56.84
588,588,1555,Django Developer,0.7354,0.0455,0.5629,56.29
588,588,1680,Machine Learning,0.7192,0.051,0.5522,55.22
589,589,466,Backend Developer,0.8035,0.0659,0.6191,61.91
589,589,523,Machine Learning,0.7925,0.0781,0.6139,61.39
589,589,1021,Django Developer,0.7674,0.0536,0.5889,58.89
589,589,2034,PHP Developer,0.7599,0.0723,0.588,58.8
589,589,2031,Django Developer,0.7667,0.04,0.585,58.5
590,590,1823,Django Developer,0.7968,0.1351,0.6314,63.14
590,590,1426,Django Developer,0.7852,0.1429,0.6246,62.46
590,590,1073,Django Developer,0.7715,0.1488,0.6158,61.58
590,590,206,Django Developer,0.7699,0.1464,0.614,61.4
590,590,2211,Django Developer,0.7664,0.1206,0.605,60.5
591,591,2095,Machine Learning,0.7571,0.0647,0.584,58.4
591,591,660,Machine Learning,0.7404,0.0789,0.5751,57.51
591,591,1622,Backend Developer,0.7295,0.0712,0.5649,56.49
591,591,1811,JavaScript Developer,0.7154,0.0667,0.5532,55.32
591,591,1569,JavaScript Developer,0.7121,0.0657,0.5505,55.05
592,592,983,Django Developer,0.7689,0.1117,0.6046,60.46
592,592,1646,Django Developer,0.7433,0.1016,0.5829,58.29
592,592,667,Django Developer,0.7419,0.0925,0.5796,57.96
592,592,2253,Django Developer,0.7341,0.0935,0.5739,57.39
592,592,783,Django Developer,0.7357,0.0787,0.5715,57.15
593,593,1367,Backend Developer,0.8408,0.1199,0.6606,66.06
593,593,1505,Java Developer,0.8359,0.1078,0.6539,65.39
593,593,2165,iOS Developer,0.8341,0.1051,0.6519,65.19
593,593,91,Backend Developer,0.8339,0.1016,0.6508,65.08
593,593,1455,Java Developer,0.8437,0.0132,0.6361,63.61
594,594,863,Machine Learning,0.7599,0.0667,0.5866,58.66
594,594,1519,Django Developer,0.7278,0.0968,0.57,57.0
594,594,494,Machine Learning,0.7307,0.0816,0.5684,56.84
594,594,1555,Django Developer,0.7354,0.0455,0.5629,56.29
594,594,1680,Machine Learning,0.7192,0.051,0.5522,55.22
595,595,466,Backend Developer,0.8035,0.0659,0.6191,61.91
595,595,523,Machine Learning,0.7925,0.0781,0.6139,61.39
595,595,1021,Django Developer,0.7674,0.0536,0.5889,58.89
595,595,2034,PHP Developer,0.7599,0.0723,0.588,58.8
595,595,2031,Django Developer,0.7667,0.04,0.585,58.5
596,596,1823,Django Developer,0.7968,0.1351,0.6314,63.14
596,596,1426,Django Developer,0.7852,0.1429,0.6246,62.46
596,596,1073,Django Developer,0.7715,0.1488,0.6158,61.58
596,596,206,Django Developer,0.7699,0.1464,0.614,61.4
596,596,2211,Django Developer,0.7664,0.1206,0.605,60.5
597,597,2095,Machine Learning,0.7571,0.0647,0.584,58.4
597,597,660,Machine Learning,0.7404,0.0789,0.5751,57.51
597,597,1622,Backend Developer,0.7295,0.0712,0.5649,56.49
597,597,1811,JavaScript Developer,0.7154,0.0667,0.5532,55.32
597,597,1569,JavaScript Developer,0.7121,0.0657,0.5505,55.05
598,598,983,Django Developer,0.7689,0.1117,0.6046,60.46
598,598,1646,Django Developer,0.7433,0.1016,0.5829,58.29
598,598,667,Django Developer,0.7419,0.0925,0.5796,57.96
598,598,2253,Django Developer,0.7341,0.0935,0.5739,57.39
598,598,783,Django Developer,0.7357,0.0787,0.5715,57.15
599,599,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
599,599,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
599,599,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
599,599,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
599,599,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
600,600,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
600,600,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
600,600,556,Software Engineer,0.7695,0.0569,0.5914,59.14
600,600,1319,Java Developer,0.7697,0.0557,0.5912,59.12
600,600,933,Software Engineer,0.7697,0.0557,0.5912,59.12
601,601,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
601,601,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
601,601,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
601,601,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
601,601,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
602,602,1330,Backend Developer,0.8615,0.107,0.6729,67.29
602,602,1904,JavaScript Developer,0.8685,0.0837,0.6723,67.23
602,602,1050,JavaScript Developer,0.8671,0.0838,0.6713,67.13
602,602,876,Full Stack Developer,0.8545,0.1164,0.67,67.0
602,602,1868,Software Engineer,0.8532,0.0,0.6399,63.99
603,603,828,Software Engineer,0.8408,0.1209,0.6608,66.08
603,603,2214,Full Stack Developer,0.8234,0.1038,0.6435,64.35
603,603,1319,Java Developer,0.8192,0.1019,0.6398,63.98
603,603,933,Software Engineer,0.8192,0.1019,0.6398,63.98
603,603,573,Java Developer,0.8215,0.076,0.6351,63.51
604,604,2018,Django Developer,0.8443,0.11,0.6607,66.07
604,604,573,Java Developer,0.8266,0.0826,0.6406,64.06
604,604,1701,Django Developer,0.8134,0.107,0.6368,63.68
604,604,1912,Software Engineer,0.8164,0.0912,0.6351,63.51
604,604,338,Backend Developer,0.8035,0.1104,0.6302,63.02
605,605,463,DevOps Engineer,0.8189,0.1086,0.6413,64.13
605,605,507,Software Engineer,0.8189,0.1086,0.6413,64.13
605,605,556,Software Engineer,0.8197,0.0928,0.6379,63.79
605,605,2030,Database Administrator,0.8033,0.1042,0.6285,62.85
605,605,23,Database Administrator,0.7955,0.0932,0.6199,61.99
606,606,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
606,606,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
606,606,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
606,606,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
606,606,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
607,607,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
607,607,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
607,607,556,Software Engineer,0.7695,0.0569,0.5914,59.14
607,607,1319,Java Developer,0.7697,0.0557,0.5912,59.12
607,607,933,Software Engineer,0.7697,0.0557,0.5912,59.12
608,608,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
608,608,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
608,608,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
608,608,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
608,608,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
609,609,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
609,609,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
609,609,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
609,609,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
609,609,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
610,610,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
610,610,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
610,610,556,Software Engineer,0.7695,0.0569,0.5914,59.14
610,610,1319,Java Developer,0.7697,0.0557,0.5912,59.12
610,610,933,Software Engineer,0.7697,0.0557,0.5912,59.12
611,611,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
611,611,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
611,611,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
611,611,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
611,611,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
612,612,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
612,612,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
612,612,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
612,612,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
612,612,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
613,613,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
613,613,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
613,613,556,Software Engineer,0.7695,0.0569,0.5914,59.14
613,613,1319,Java Developer,0.7697,0.0557,0.5912,59.12
613,613,933,Software Engineer,0.7697,0.0557,0.5912,59.12
614,614,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
614,614,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
614,614,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
614,614,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
614,614,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
615,615,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
615,615,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
615,615,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
615,615,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
615,615,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
616,616,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
616,616,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
616,616,556,Software Engineer,0.7695,0.0569,0.5914,59.14
616,616,1319,Java Developer,0.7697,0.0557,0.5912,59.12
616,616,933,Software Engineer,0.7697,0.0557,0.5912,59.12
617,617,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
617,617,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
617,617,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
617,617,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
617,617,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
618,618,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
618,618,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
618,618,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
618,618,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
618,618,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
619,619,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
619,619,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
619,619,556,Software Engineer,0.7695,0.0569,0.5914,59.14
619,619,1319,Java Developer,0.7697,0.0557,0.5912,59.12
619,619,933,Software Engineer,0.7697,0.0557,0.5912,59.12
620,620,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
620,620,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
620,620,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
620,620,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
620,620,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
621,621,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
621,621,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
621,621,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
621,621,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
621,621,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
622,622,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
622,622,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
622,622,556,Software Engineer,0.7695,0.0569,0.5914,59.14
622,622,1319,Java Developer,0.7697,0.0557,0.5912,59.12
622,622,933,Software Engineer,0.7697,0.0557,0.5912,59.12
623,623,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
623,623,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
623,623,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
623,623,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
623,623,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
624,624,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
624,624,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
624,624,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
624,624,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
624,624,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
625,625,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
625,625,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
625,625,556,Software Engineer,0.7695,0.0569,0.5914,59.14
625,625,1319,Java Developer,0.7697,0.0557,0.5912,59.12
625,625,933,Software Engineer,0.7697,0.0557,0.5912,59.12
626,626,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
626,626,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
626,626,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
626,626,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
626,626,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
627,627,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
627,627,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
627,627,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
627,627,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
627,627,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
628,628,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
628,628,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
628,628,556,Software Engineer,0.7695,0.0569,0.5914,59.14
628,628,1319,Java Developer,0.7697,0.0557,0.5912,59.12
628,628,933,Software Engineer,0.7697,0.0557,0.5912,59.12
629,629,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
629,629,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
629,629,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
629,629,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
629,629,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
630,630,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
630,630,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
630,630,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
630,630,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
630,630,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
631,631,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
631,631,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
631,631,556,Software Engineer,0.7695,0.0569,0.5914,59.14
631,631,1319,Java Developer,0.7697,0.0557,0.5912,59.12
631,631,933,Software Engineer,0.7697,0.0557,0.5912,59.12
632,632,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
632,632,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
632,632,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
632,632,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
632,632,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
633,633,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
633,633,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
633,633,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
633,633,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
633,633,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
634,634,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
634,634,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
634,634,556,Software Engineer,0.7695,0.0569,0.5914,59.14
634,634,1319,Java Developer,0.7697,0.0557,0.5912,59.12
634,634,933,Software Engineer,0.7697,0.0557,0.5912,59.12
635,635,1610,DevOps Engineer,0.8523,0.1559,0.6782,67.82
635,635,1711,DevOps Engineer,0.8439,0.1661,0.6744,67.44
635,635,853,DevOps Engineer,0.8252,0.1677,0.6609,66.09
635,635,1993,DevOps Engineer,0.8306,0.1429,0.6586,65.86
635,635,850,DevOps Engineer,0.8138,0.1761,0.6544,65.44
636,636,58,DevOps Engineer,0.8301,0.1447,0.6587,65.87
636,636,620,DevOps Engineer,0.8201,0.1608,0.6553,65.53
636,636,1411,DevOps Engineer,0.8112,0.1318,0.6414,64.14
636,636,1742,DevOps Engineer,0.8006,0.1545,0.639,63.9
636,636,2133,DevOps Engineer,0.7888,0.1628,0.6323,63.23
637,637,2261,Machine Learning,0.7784,0.0708,0.6015,60.15
637,637,2085,Backend Developer,0.7693,0.0754,0.5958,59.58
637,637,556,Software Engineer,0.7695,0.0569,0.5914,59.14
637,637,1319,Java Developer,0.7697,0.0557,0.5912,59.12
